Series Name,Series Code,Country Name,Country Code,2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Rural population growth (annual %),SP.RUR.TOTL.ZG,France,FRA,-1.03179527466861,-1.06391683374409,-1.05645768339267,-1.10662315118271,-1.13363891720135,-1.14093163619739
Rural population growth (annual %),SP.RUR.TOTL.ZG,Sweden,SWE,-1.21477073615386,-1.49005557601014,-1.59410510031156,-1.50261159474462,-1.68813169818885,-1.82245332437513
Rural population growth (annual %),SP.RUR.TOTL.ZG,Spain,ESP,-0.530950516680407,-0.758623972631372,-1.11215832307533,-0.598902115526839,-0.166557369715535,-0.419063544342617
Rural population growth (annual %),SP.RUR.TOTL.ZG,Italy,ITA,-1.71317711634,-1.52789091401091,-1.5813091949036,-1.29359272798971,-1.1554007482934,-1.15734791984543
Rural population growth (annual %),SP.RUR.TOTL.ZG,Japan,JPN,-1.12332728122151,-1.31115557603189,-1.49965333207488,-1.53176382377328,-1.5872391506449,-1.58588709566545
Rural population growth (annual %),SP.RUR.TOTL.ZG,"Korea, Rep.",KOR,0.504154117366634,0.223993326888109,-0.128748361821852,-0.257463668092277,-0.0787836052861137,-0.152427138495345
Rural population growth (annual %),SP.RUR.TOTL.ZG,India,IND,0.367757812761523,0.278193813688018,0.102416210666256,0.0460327046150232,0.113115762563533,0.0971329960765832
Rural population growth (annual %),SP.RUR.TOTL.ZG,Singapore,SGP,..,..,..,..,..,..
Rural population growth (annual %),SP.RUR.TOTL.ZG,South Africa,ZAF,0.149302717288393,0.10822600603684,0.01889944879368,-0.115404509414237,-0.212207266241273,-0.298594745367228
Rural population growth (annual %),SP.RUR.TOTL.ZG,Nigeria,NGA,0.543586791253677,0.476752107002739,0.442355120450979,0.439145854373204,0.445351385252193,0.435515564317608
Rural population growth (annual %),SP.RUR.TOTL.ZG,Australia,AUS,0.673555249409334,0.386682933759622,-0.742432082606775,0.344540883621696,1.46500639719691,1.05127064559814
Rural population growth (annual %),SP.RUR.TOTL.ZG,Turkiye,TUR,-0.548955802481099,-0.997981310132594,-1.05048408041077,-0.967684992337478,-1.53149049965711,-1.70083319910077
Rural population growth (annual %),SP.RUR.TOTL.ZG,Poland,POL,0.028134459433428,-1.20665962263319,-1.5142590880355,-0.580957267257251,-0.576582007192876,-0.64414786614845
Urban population (% of total population),SP.URB.TOTL.IN.ZS,United States,USA,82.459,82.664,82.873,83.084,83.298,83.515
Urban population (% of total population),SP.URB.TOTL.IN.ZS,United Kingdom,GBR,83.652,83.903,84.152,84.398,84.642,84.884
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Mexico,MEX,80.444,80.731,81.016,81.3,81.582,81.862
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Canada,CAN,81.482,81.562,81.653,81.752,81.862,81.98
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Brazil,BRA,86.824,87.073,87.317,87.555,87.788,88.016
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Argentina,ARG,91.991,92.111,92.229,92.347,92.463,92.579
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Colombia,COL,81.104,81.425,81.74,82.05,82.354,82.652
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Germany,DEU,77.376,77.453,77.544,77.648,77.765,77.895
Urban population (% of total population),SP.URB.TOTL.IN.ZS,France,FRA,80.709,80.975,81.242,81.509,81.777,82.044
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Sweden,SWE,87.708,87.977,88.238,88.492,88.738,88.976
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Spain,ESP,80.565,80.81,81.056,81.304,81.552,81.802
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Italy,ITA,70.736,71.039,71.346,71.657,71.973,72.292
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Japan,JPN,91.698,91.782,91.867,91.955,92.043,92.134
Urban population (% of total population),SP.URB.TOTL.IN.ZS,"Korea, Rep.",KOR,81.43,81.414,81.414,81.427,81.456,81.498
Urban population (% of total population),SP.URB.TOTL.IN.ZS,India,IND,34.472,34.926,35.393,35.872,36.364,36.867
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Singapore,SGP,100,100,100,100,100,100
Urban population (% of total population),SP.URB.TOTL.IN.ZS,South Africa,ZAF,66.856,67.354,67.847,68.335,68.819,69.298
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Nigeria,NGA,51.157,51.958,52.746,53.521,54.283,55.03
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Australia,AUS,86.124,86.241,86.362,86.488,86.617,86.75
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Turkiye,TUR,75.63,76.105,76.569,77.022,77.463,77.893
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Poland,POL,60.037,60.043,60.075,60.134,60.218,60.33
Urban population growth (annual %),SP.URB.GROW,United States,USA,0.761595157723461,0.656727102951006,0.409829196265549,0.830027438814483,1.08873258073205,1.23659363787414
Urban population growth (annual %),SP.URB.GROW,United Kingdom,GBR,0.818697366540708,0.469050071710464,0.655270844323942,1.21323809207328,1.59366947201538,1.3514582215665
Urban population growth (annual %),SP.URB.GROW,Mexico,MEX,1.30879930942112,1.17658908938747,1.01980862914655,1.10305152269145,1.21844174097919,1.20314137259482
Urban population growth (annual %),SP.URB.GROW,Canada,CAN,1.54888498160661,1.18250319598657,0.665410421406294,1.9250771414666,3.03914326883352,3.1062418205964
Urban population growth (annual %),SP.URB.GROW,Brazil,BRA,0.946124107128195,0.865727194353952,0.705193508220296,0.632380457299841,0.661693384781811,0.664847024770479
Urban population growth (annual %),SP.URB.GROW,Argentina,ARG,0.842521815308169,0.615028911928924,0.393904283014769,0.338668250794531,0.412511398836538,0.471206008710255
Urban population growth (annual %),SP.URB.GROW,Colombia,COL,2.18891859903695,1.83132885907728,1.48254202183083,1.44682584119146,1.49075099146876,1.43567804992394
Urban population growth (annual %),SP.URB.GROW,Germany,DEU,0.30826693577482,0.181157523178267,0.15974977086524,0.854901972242501,0.274523691941495,-0.300045080252953
Urban population growth (annual %),SP.URB.GROW,France,FRA,0.661441007392893,0.653594576371169,0.686091869029281,0.655100354084571,0.654577589532647,0.661062424539315
Urban population growth (annual %),SP.URB.GROW,Sweden,SWE,1.33004433880562,1.02894002235642,0.896813771764536,0.968032399844047,0.750326881306508,0.581270101200291
Urban population growth (annual %),SP.URB.GROW,Spain,ESP,1.02001764768787,0.813653099210624,0.482002006721022,1.02434695745198,1.47338087747604,1.25143809575998
Urban population growth (annual %),SP.URB.GROW,Italy,ITA,-0.277836405816622,-0.0596580808105052,-0.0843723464907017,0.232653944597574,0.405799964250842,0.429609757181424
Urban population growth (annual %),SP.URB.GROW,Japan,JPN,-0.0510014914514158,-0.202631222664941,-0.367384540062546,-0.348106762186141,-0.391718017575944,-0.336833844891499
Urban population growth (annual %),SP.URB.GROW,"Korea, Rep.",KOR,0.312269897922803,0.118218402592122,-0.128759359504165,-0.171518358139427,0.113085223805968,0.125866108163057
Urban population growth (annual %),SP.URB.GROW,India,IND,2.33050520161306,2.28185236741633,2.15090056523008,2.13449924103946,2.2455122213564,2.26446328423312
Urban population growth (annual %),SP.URB.GROW,Singapore,SGP,1.14428330688929,-0.311904961250821,-4.17033630017526,3.30862052439523,4.85831607781442,1.99449365639326
Urban population growth (annual %),SP.URB.GROW,South Africa,ZAF,2.40176716385477,2.3642890283083,2.26984532182972,2.13066233576154,2.03388201639385,1.94312982083253
Urban population growth (annual %),SP.URB.GROW,Nigeria,NGA,3.79639032434636,3.68393418210316,3.60141045433703,3.55143301410608,3.51208939849018,3.44971685567002
Urban population growth (annual %),SP.URB.GROW,Australia,AUS,1.60762467607999,1.36918474912152,0.281103300397357,1.41848597605496,2.57336049684863,2.20347308455882
Urban population growth (annual %),SP.URB.GROW,Turkiye,TUR,2.07570312325182,1.59648082414676,1.51827751324798,1.5744667681167,0.977319087907462,0.779150192091715
Urban population growth (annual %),SP.URB.GROW,Poland,POL,-0.0593988549139279,-1.18164403219459,-1.38085987078673,-0.334908198715239,-0.226071069710855,-0.176392637156736
Gini index,SI.POV.GINI,United States,USA,41.9,40,39.7,41.7,41.8,..
Gini index,SI.POV.GINI,United Kingdom,GBR,32.8,32.6,32.4,..,..,..
Gini index,SI.POV.GINI,Mexico,MEX,..,44.6,..,43.5,..,..
Gini index,SI.POV.GINI,Canada,CAN,31.7,29.9,31.1,..,..,..
Gini index,SI.POV.GINI,Brazil,BRA,53.5,48.9,52.9,52,51.6,..
Gini index,SI.POV.GINI,Argentina,ARG,43.3,42.7,42.4,40.7,42.4,42.4
Gini index,SI.POV.GINI,Colombia,COL,51.3,53.5,55.1,54.8,53.9,..
Gini index,SI.POV.GINI,Germany,DEU,31.8,32.4,..,..,..,..
Gini index,SI.POV.GINI,France,FRA,31.2,30.7,31.5,31.2,31.8,..
Gini index,SI.POV.GINI,Sweden,SWE,29.3,28.9,29.8,31.6,29.3,..
Gini index,SI.POV.GINI,Spain,ESP,34.3,34.9,33.9,33.6,33.4,..
Gini index,SI.POV.GINI,Italy,ITA,34.6,35.2,34.8,33.7,34.3,..
Gini index,SI.POV.GINI,Japan,JPN,33,32.3,..,..,..,..
Gini index,SI.POV.GINI,"Korea, Rep.",KOR,33.2,32.7,32.9,..,..,..
Gini index,SI.POV.GINI,India,IND,..,..,..,25.5,..,..
Gini index,SI.POV.GINI,Singapore,SGP,..,..,..,..,..,..
Gini index,SI.POV.GINI,South Africa,ZAF,..,..,..,..,..,..
Gini index,SI.POV.GINI,Nigeria,NGA,..,..,..,33.9,..,..
Gini index,SI.POV.GINI,Australia,AUS,..,33.8,..,..,..,..
Gini index,SI.POV.GINI,Turkiye,TUR,43.8,43,44.4,44.5,..,..
Gini index,SI.POV.GINI,Poland,POL,28.8,28.5,28.5,28.9,28.5,..
Individuals using the Internet (% of population),IT.NET.USER.ZS,United States,USA,89.4303,90.3447,91.2684,92.2016,93.1444,..
Individuals using the Internet (% of population),IT.NET.USER.ZS,United Kingdom,GBR,92.5166,94.8182,96.1965,96.2989,96.2988,..
Individuals using the Internet (% of population),IT.NET.USER.ZS,Mexico,MEX,69.6321,71.4902,75.6265,78.6322,81.1832,..
Individuals using the Internet (% of population),IT.NET.USER.ZS,Canada,CAN,91.9129,92.3,93.9371,94,93.9564,..
Individuals using the Internet (% of population),IT.NET.USER.ZS,Brazil,BRA,73.9124,81.3427,80.6899,80.5278,84.1506,84.4635
Individuals using the Internet (% of population),IT.NET.USER.ZS,Argentina,ARG,79.947,85.5144,87.1507,88.3754,89.229,89.6672
Individuals using the Internet (% of population),IT.NET.USER.ZS,Colombia,COL,65.0069,69.7953,73.0284,72.7964,77.3369,..
Individuals using the Internet (% of population),IT.NET.USER.ZS,Germany,DEU,88.1345,89.8129,91.4306,91.6298,92.4764,93.5
Individuals using the Internet (% of population),IT.NET.USER.ZS,France,FRA,83.3397,84.7064,86.0955,85.3333,86.8364,88.6538
Individuals using the Internet (% of population),IT.NET.USER.ZS,Sweden,SWE,94.4934,94.5394,94.6703,95.0097,95.7033,95.5293
Individuals using the Internet (% of population),IT.NET.USER.ZS,Spain,ESP,90.7187,93.2056,93.8975,94.4855,95.4456,95.7575
Individuals using the Internet (% of population),IT.NET.USER.ZS,Italy,ITA,67.8507,70.4834,74.8623,85.0607,87.0278,89.2207
Individuals using the Internet (% of population),IT.NET.USER.ZS,Japan,JPN,92.7304,90.2195,82.9141,84.9234,86.9815,..
Individuals using the Internet (% of population),IT.NET.USER.ZS,"Korea, Rep.",KOR,96.1576,96.5051,97.5713,97.1686,97.416,97.8956
Individuals using the Internet (% of population),IT.NET.USER.ZS,India,IND,29.5235,43.4054,..,55.9,..,..
Individuals using the Internet (% of population),IT.NET.USER.ZS,Singapore,SGP,88.9493,92.0043,96.9247,95.9539,94.2852,94.3776
Individuals using the Internet (% of population),IT.NET.USER.ZS,South Africa,ZAF,69.6969,72.1128,74.9686,75.4556,75.6592,..
Individuals using the Internet (% of population),IT.NET.USER.ZS,Nigeria,NGA,29.7,31.8888,35.5098,37.6975,39.2136,..
Individuals using the Internet (% of population),IT.NET.USER.ZS,Australia,AUS,93.6099,94.6935,96.9722,97.0424,97.0631,..
Individuals using the Internet (% of population),IT.NET.USER.ZS,Turkiye,TUR,73.9767,77.6696,81.4084,83.4372,85.9607,87.3079
Individuals using the Internet (% of population),IT.NET.USER.ZS,Poland,POL,80.4359,83.1849,85.3749,86.9411,86.4147,88.585
Secure Internet servers,IT.NET.SECR,United States,USA,40706354,46678110,52122869,60194281,62879335,66850221
Secure Internet servers,IT.NET.SECR,United Kingdom,GBR,2405337,2445275,2954879,3003030,3243401,4738464
Secure Internet servers,IT.NET.SECR,Mexico,MEX,34635,41615,44523,49116,53468,69573
Secure Internet servers,IT.NET.SECR,Canada,CAN,1349486,1515773,1665049,1699682,1706155,1639684
Secure Internet servers,IT.NET.SECR,Brazil,BRA,578468,656211,743189,985305,1188440,1471519
Secure Internet servers,IT.NET.SECR,Argentina,ARG,135647,167248,231834,240087,248239,249201
Secure Internet servers,IT.NET.SECR,Colombia,COL,39298,20646,33071,34646,58030,59561
Secure Internet servers,IT.NET.SECR,Germany,DEU,6478761,8109646,9425914,10553940,11657953,12704030
Secure Internet servers,IT.NET.SECR,France,FRA,1971311,2440930,2689564,3227132,3556589,3926271
Secure Internet servers,IT.NET.SECR,Sweden,SWE,264047,338969,402066,480359,558403,582362
Secure Internet servers,IT.NET.SECR,Spain,ESP,834027,1022461,1185347,1292439,1389353,1464800
Secure Internet servers,IT.NET.SECR,Italy,ITA,914642,1229028,1467886,1656567,1783922,1806733
Secure Internet servers,IT.NET.SECR,Japan,JPN,2361325,2884902,3233771,3620375,3947391,4082355
Secure Internet servers,IT.NET.SECR,"Korea, Rep.",KOR,234958,307856,379684,455851,503079,615961
Secure Internet servers,IT.NET.SECR,India,IND,531807,662298,746969,1040120,1389294,1759175
Secure Internet servers,IT.NET.SECR,Singapore,SGP,698581,729931,963602,1198709,1353061,1265721
Secure Internet servers,IT.NET.SECR,South Africa,ZAF,840493,855339,987583,935049,934721,1066247
Secure Internet servers,IT.NET.SECR,Nigeria,NGA,15036,15242,13450,10509,10847,22887
Secure Internet servers,IT.NET.SECR,Australia,AUS,931399,1022449,1193898,1255844,1268103,1204688
Secure Internet servers,IT.NET.SECR,Turkiye,TUR,453706,570108,652636,778926,843190,949548
Secure Internet servers,IT.NET.SECR,Poland,POL,782319,954351,1161013,1280389,1369941,1503749
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,United States,USA,105.321,103.855,106.325,108.786,112.411,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,United Kingdom,GBR,120.25,117.305,117.887,119.834,122.796,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Mexico,MEX,97.0359,96.9237,99.0948,105.713,111.562,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Canada,CAN,90.9589,84.7748,87.4056,91.2387,94.1497,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Brazil,BRA,97.3747,98.6456,104.825,101.245,101.02,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Argentina,ARG,125.303,121.181,130.353,131.484,137.706,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Colombia,COL,132.811,133.661,146.628,156.195,166.98,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Germany,DEU,128.292,128.425,127.125,124.158,124.663,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,France,FRA,109.601,110.387,113.953,115.951,116.688,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Sweden,SWE,125.457,123.549,124.961,140.782,140.266,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Spain,ESP,116.696,116.712,119,123.4,127.715,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Italy,ITA,132.181,129.49,130.781,131.674,131.872,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Japan,JPN,147.21,154.432,159.516,168.603,178.432,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,"Korea, Rep.",KOR,133.08,135.973,140.516,148.684,162.114,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,India,IND,82.8981,82.254,81.604,80.1818,80.5632,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Singapore,SGP,159.347,150.259,157.978,173.005,173.2,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,South Africa,ZAF,162.739,158.447,163.128,160.729,171.509,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Nigeria,NGA,88.1169,95.4357,89.2916,99.5852,98.4773,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Australia,AUS,109.753,104.93,105.119,109.469,112.513,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Turkiye,TUR,94.6498,95.3961,99.5415,103.721,105.684,..
Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,Poland,POL,126.597,129.288,132.987,137.002,135.146,..
Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,United States,USA,33.8352,35.7157,37.0074,37.4888,38.1475,..
Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,United Kingdom,GBR,40.0228,40.5775,41.1135,41.2867,41.4368,..
Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Mexico,MEX,15.3885,17.7521,19.2797,20.2861,20.0882,..
Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Canada,CAN,40.0768,40.795,41.6931,42.1792,42.5242,..
Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Brazil,BRA,15.8622,17.4181,19.8363,20.9534,22.4192,..
Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Argentina,ARG,19.5519,21.1798,23.15,24.6832,25.3581,..
Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Colombia,COL,13.9253,15.3363,16.4768,17.0075,17.037,..
Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Germany,DEU,42.1156,43.3049,44.0643,44.6186,45.3805,..
Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,France,FRA,45.2765,46.4712,47.6442,48.2502,48.6688,..
Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Sweden,SWE,39.2906,40.368,40.8351,40.6093,40.734,..
Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Spain,ESP,32.922,33.9528,34.9302,35.7846,37.2148,..
Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Italy,ITA,29.0545,30.2586,31.2853,31.1914,31.8411,..
Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Japan,JPN,33.5459,34.8371,35.9392,36.8414,38.6312,..
Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,"Korea, Rep.",KOR,42.0374,43.0541,44.2526,45.4542,46.5676,..
Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,India,IND,1.37913,1.63623,1.9488,2.35232,2.74535,..
Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Singapore,SGP,26.5276,26.8623,27.5211,27.551,27.4344,..
Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,South Africa,ZAF,2.09834,2.15159,2.75541,3.12297,3.40566,..
Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Nigeria,NGA,0.0397927,0.0305206,0.0301639,0.0433814,0.0512838,..
Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Australia,AUS,34.5434,35.3468,35.836,36.3933,36.6047,..
Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Turkiye,TUR,16.6733,19.4384,20.9211,21.823,22.4592,..
Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,Poland,POL,20.5043,21.9256,22.8166,23.8373,26.114,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,United States,USA,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,United Kingdom,GBR,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Mexico,MEX,95.3889403219417,95.25,95.6890981310362,95.8486603965766,95.8346901734281,95.7654716766416
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Canada,CAN,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Brazil,BRA,93.9019248012051,94.7576490611664,94.7848837154757,94.3853874531348,94.5839624750993,94.8005123042056
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Argentina,ARG,..,99.1399993896484,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Colombia,COL,95.25,95.6399993896484,95.666552016916,95.3138834471897,95.4625553716428,95.3399963378906
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Germany,DEU,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,France,FRA,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Sweden,SWE,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Spain,ESP,..,98.5899963378906,99.6999969482422,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Italy,ITA,99.3499984741211,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Japan,JPN,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,"Korea, Rep.",KOR,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,India,IND,74.9084268267486,75.5437727049002,76.0715766188242,76.3199996948242,81.6999969482422,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Singapore,SGP,97.4800033569336,97.129997253418,97.6500015258789,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,South Africa,ZAF,95.0199966430664,..,90,..,..,91.1500015258789
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Nigeria,NGA,..,..,63.1599998474121,..,..,70.4100036621094
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Australia,AUS,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Turkiye,TUR,96.7399978637695,..,97.2600021362305,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Poland,POL,..,..,..,..,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,United States,USA,..,..,..,..,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,United Kingdom,GBR,..,..,..,..,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Mexico,MEX,99.1938120034309,99.0800018310547,99.254077553763,99,99.1639802251459,99.1996054782668
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Canada,CAN,..,..,..,..,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Brazil,BRA,99.1,99.2,99.3,99.3,99.3,99.3563694149054
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Argentina,ARG,..,99.6800003051758,..,..,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Colombia,COL,98.8300018310547,99.0100021362305,99.1,98.9,99,98.9599990844727
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Germany,DEU,..,..,..,..,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,France,FRA,..,..,..,..,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Sweden,SWE,..,..,..,..,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Spain,ESP,..,99.620002746582,99.7300033569336,..,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Italy,ITA,99.870002746582,..,..,..,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Japan,JPN,..,..,..,..,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,"Korea, Rep.",KOR,..,..,..,..,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,India,IND,94.7674702180886,95.675096052413,95.8899228556846,96.5400009155273,97.0400009155273,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Singapore,SGP,99.9300003051758,99.7300033569336,99.8899993896484,..,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,South Africa,ZAF,98.4100036621094,..,96.6999969482422,..,..,97.1699981689453
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Nigeria,NGA,..,..,73.6699981689453,..,..,81.3600006103516
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Australia,AUS,..,..,..,..,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Turkiye,TUR,99.9100036621094,..,99.9599990844727,92.23,..,..
"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,Poland,POL,..,..,..,..,..,..
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,
Last Updated: 12/04/2025,,,,,,,,,
Code,License Type,Indicator Name,Short definition,Long definition,Source,Topic,Dataset,Unit of measure,Periodicity,Reference period,Aggregation method,Statistical concept and methodology,Development relevance,Limitations and exceptions,Other notes,License URL
